;Index,CO_FIPS,YEAR,Tel_RETL,Tel_FOOD,Tel_MANU,Tel_WSLE,Tel_OFFI,Tel_GVED,Tel_HLTH,Tel_OTHR,Tel_AGRI,Tel_MING,Tel_CONS,HBJ_RETL,HBJ_FOOD,HBJ_MANU,HBJ_WSLE,HBJ_OFFI,HBJ_GVED,HBJ_HLTH,HBJ_OTHR,HBJ_AGRI,HBJ_MING,HBJ_CONS,HBJ,Telecom,Tot_WAH,CO_NAME
352024,35,2024,0.081,0.0469,0.0773,0.0922,0.2385,0.1114,0.0865,0.1994,0.0502,0.0073,0.0708,0.0154,0.0089,0.0147,0.0176,0.0454,0.0212,0.0165,0.038,0.0096,0.0014,0.0135,0.0261,0.1371,0.1632,"Salt Lake County, Utah"
352025,35,2025,0.076,0.044,0.0725,0.0863,0.2237,0.1046,0.0811,0.1871,0.0471,0.0068,0.0664,0.0168,0.0097,0.0161,0.0191,0.0495,0.0232,0.018,0.0414,0.0104,0.0015,0.0147,0.0285,0.1286,0.1571,"Salt Lake County, Utah"
352026,35,2026,0.0729,0.0422,0.0696,0.0827,0.2146,0.1003,0.0778,0.1796,0.0453,0.0065,0.0637,0.0171,0.0099,0.0163,0.0194,0.0503,0.0235,0.0182,0.0421,0.0106,0.0015,0.0149,0.0289,0.1233,0.1522,"Salt Lake County, Utah"
352027,35,2027,0.0708,0.041,0.0676,0.0802,0.2085,0.0975,0.0756,0.1739,0.0441,0.0063,0.0619,0.0174,0.01,0.0166,0.0197,0.0511,0.0239,0.0185,0.0426,0.0108,0.0016,0.0152,0.0293,0.1194,0.1487,"Salt Lake County, Utah"
352028,35,2028,0.0692,0.04,0.066,0.0783,0.2037,0.0952,0.0739,0.1693,0.0431,0.0062,0.0604,0.0176,0.0102,0.0168,0.0199,0.0518,0.0242,0.0188,0.0431,0.011,0.0016,0.0154,0.0297,0.1166,0.1463,"Salt Lake County, Utah"
352029,35,2029,0.0679,0.0393,0.0648,0.0768,0.1998,0.0935,0.0724,0.166,0.0424,0.0061,0.0593,0.0178,0.0103,0.017,0.0202,0.0524,0.0245,0.019,0.0436,0.0111,0.0016,0.0156,0.0301,0.1145,0.1446,"Salt Lake County, Utah"
352030,35,2030,0.0668,0.0387,0.0638,0.0756,0.1967,0.0922,0.0713,0.1636,0.0417,0.006,0.0584,0.018,0.0104,0.0172,0.0204,0.053,0.0248,0.0192,0.0441,0.0112,0.0016,0.0157,0.0304,0.113,0.1434,"Salt Lake County, Utah"
352031,35,2031,0.067,0.0388,0.0639,0.0758,0.1972,0.0925,0.0715,0.1641,0.0418,0.006,0.0585,0.0182,0.0105,0.0174,0.0206,0.0536,0.0251,0.0194,0.0446,0.0114,0.0016,0.0159,0.0308,0.1136,0.1444,"Salt Lake County, Utah"
352032,35,2032,0.0671,0.0388,0.064,0.076,0.1976,0.0929,0.0717,0.1647,0.0419,0.006,0.0586,0.0184,0.0106,0.0175,0.0208,0.0541,0.0254,0.0196,0.0451,0.0115,0.0016,0.0161,0.0312,0.1141,0.1453,"Salt Lake County, Utah"
352033,35,2033,0.0672,0.0389,0.0641,0.0762,0.1978,0.0932,0.0717,0.1649,0.0418,0.006,0.0587,0.0185,0.0107,0.0177,0.021,0.0546,0.0257,0.0198,0.0455,0.0115,0.0017,0.0162,0.0316,0.1146,0.1462,"Salt Lake County, Utah"
352034,35,2034,0.0674,0.039,0.0644,0.0766,0.1985,0.0937,0.072,0.1652,0.0418,0.006,0.0589,0.0188,0.0109,0.0179,0.0213,0.0552,0.0261,0.02,0.0459,0.0116,0.0017,0.0164,0.032,0.1151,0.1471,"Salt Lake County, Utah"
352035,35,2035,0.0674,0.039,0.0643,0.0767,0.1984,0.0938,0.072,0.1664,0.0418,0.006,0.0589,0.0189,0.0109,0.018,0.0215,0.0556,0.0263,0.0202,0.0466,0.0117,0.0017,0.0165,0.0324,0.1157,0.1481,"Salt Lake County, Utah"
352036,35,2036,0.0674,0.039,0.0643,0.0769,0.1985,0.094,0.072,0.1667,0.0417,0.006,0.0589,0.019,0.011,0.0182,0.0217,0.056,0.0265,0.0203,0.0471,0.0118,0.0017,0.0166,0.0328,0.1162,0.149,"Salt Lake County, Utah"
352037,35,2037,0.0676,0.0391,0.0645,0.0773,0.1989,0.0944,0.0721,0.1673,0.0417,0.0061,0.059,0.0192,0.0111,0.0183,0.022,0.0566,0.0268,0.0205,0.0476,0.0119,0.0017,0.0168,0.0332,0.1167,0.1499,"Salt Lake County, Utah"
352038,35,2038,0.0676,0.0391,0.0645,0.0774,0.199,0.0945,0.0722,0.1676,0.0416,0.0061,0.0591,0.0194,0.0112,0.0185,0.0222,0.057,0.0271,0.0207,0.048,0.0119,0.0017,0.0169,0.0336,0.1173,0.1509,"Salt Lake County, Utah"
352039,35,2039,0.0677,0.0392,0.0646,0.0777,0.1993,0.0948,0.0723,0.168,0.0416,0.0061,0.0592,0.0195,0.0113,0.0186,0.0224,0.0575,0.0274,0.0209,0.0485,0.012,0.0018,0.0171,0.034,0.1178,0.1518,"Salt Lake County, Utah"
352040,35,2040,0.0678,0.0393,0.0647,0.0779,0.1997,0.095,0.0724,0.1684,0.0415,0.0061,0.0593,0.0197,0.0114,0.0188,0.0226,0.058,0.0276,0.021,0.0489,0.0121,0.0018,0.0172,0.0344,0.1183,0.1527,"Salt Lake County, Utah"
352041,35,2041,0.068,0.0393,0.0649,0.0782,0.2001,0.0953,0.0726,0.1688,0.0415,0.0061,0.0594,0.0199,0.0115,0.019,0.0229,0.0585,0.0279,0.0212,0.0494,0.0121,0.0018,0.0174,0.0348,0.1189,0.1537,"Salt Lake County, Utah"
352042,35,2042,0.0681,0.0394,0.065,0.0784,0.2004,0.0956,0.0727,0.1693,0.0414,0.0061,0.0595,0.0201,0.0116,0.0191,0.0231,0.059,0.0281,0.0214,0.0499,0.0122,0.0018,0.0175,0.0352,0.1194,0.1546,"Salt Lake County, Utah"
352043,35,2043,0.0682,0.0395,0.0651,0.0786,0.2008,0.0958,0.0728,0.1697,0.0414,0.0061,0.0596,0.0202,0.0117,0.0193,0.0233,0.0596,0.0284,0.0216,0.0503,0.0123,0.0018,0.0177,0.0356,0.1199,0.1555,"Salt Lake County, Utah"
352044,35,2044,0.0684,0.0396,0.0652,0.0789,0.2012,0.0961,0.073,0.1701,0.0413,0.0061,0.0597,0.0204,0.0118,0.0195,0.0236,0.0601,0.0287,0.0218,0.0508,0.0123,0.0018,0.0178,0.036,0.1205,0.1565,"Salt Lake County, Utah"
352045,35,2045,0.0685,0.0397,0.0654,0.0792,0.2017,0.0963,0.0732,0.1707,0.0413,0.0061,0.0599,0.0206,0.0119,0.0197,0.0238,0.0606,0.0289,0.022,0.0513,0.0124,0.0018,0.018,0.0364,0.121,0.1574,"Salt Lake County, Utah"
352046,35,2046,0.0687,0.0398,0.0656,0.0795,0.2023,0.0967,0.0734,0.1712,0.0413,0.0062,0.0601,0.0208,0.012,0.0198,0.024,0.0612,0.0292,0.0222,0.0518,0.0125,0.0019,0.0182,0.0367,0.1215,0.1582,"Salt Lake County, Utah"
352047,35,2047,0.0689,0.0399,0.0658,0.0798,0.2029,0.097,0.0736,0.1718,0.0413,0.0062,0.0602,0.021,0.0121,0.02,0.0243,0.0617,0.0295,0.0224,0.0523,0.0126,0.0019,0.0183,0.0371,0.1221,0.1592,"Salt Lake County, Utah"
352048,35,2048,0.0692,0.04,0.066,0.0802,0.2036,0.0973,0.0738,0.1724,0.0413,0.0062,0.0604,0.0212,0.0123,0.0202,0.0246,0.0623,0.0298,0.0226,0.0528,0.0127,0.0019,0.0185,0.0375,0.1226,0.1601,"Salt Lake County, Utah"
352049,35,2049,0.0694,0.0402,0.0662,0.0806,0.2043,0.0977,0.0741,0.1731,0.0413,0.0062,0.0606,0.0214,0.0124,0.0204,0.0248,0.0629,0.0301,0.0228,0.0533,0.0127,0.0019,0.0187,0.0379,0.1231,0.161,"Salt Lake County, Utah"
352050,35,2050,0.0697,0.0403,0.0665,0.0809,0.205,0.098,0.0744,0.1737,0.0414,0.0062,0.0609,0.0216,0.0125,0.0206,0.0251,0.0635,0.0304,0.023,0.0538,0.0128,0.0019,0.0189,0.0383,0.1237,0.162,"Salt Lake County, Utah"
352051,35,2051,0.07,0.0405,0.0668,0.0814,0.2059,0.0984,0.0747,0.1745,0.0414,0.0063,0.0611,0.0218,0.0126,0.0208,0.0254,0.0642,0.0307,0.0233,0.0544,0.0129,0.002,0.0191,0.0387,0.1242,0.1629,"Salt Lake County, Utah"
352052,35,2052,0.0703,0.0407,0.0671,0.0818,0.2068,0.0989,0.075,0.1753,0.0415,0.0063,0.0614,0.022,0.0128,0.021,0.0257,0.0649,0.031,0.0235,0.055,0.013,0.002,0.0193,0.0391,0.1247,0.1638,"Salt Lake County, Utah"
352053,35,2053,0.0706,0.0409,0.0674,0.0823,0.2078,0.0994,0.0754,0.1762,0.0416,0.0063,0.0617,0.0223,0.0129,0.0212,0.026,0.0655,0.0313,0.0238,0.0556,0.0131,0.002,0.0195,0.0395,0.1253,0.1648,"Salt Lake County, Utah"
352054,35,2054,0.0709,0.0411,0.0677,0.0828,0.2087,0.0998,0.0757,0.177,0.0416,0.0064,0.062,0.0225,0.013,0.0215,0.0263,0.0662,0.0317,0.024,0.0561,0.0132,0.002,0.0197,0.0399,0.1258,0.1657,"Salt Lake County, Utah"
352055,35,2055,0.0713,0.0412,0.068,0.0832,0.2097,0.1003,0.0761,0.1778,0.0417,0.0064,0.0623,0.0227,0.0132,0.0217,0.0266,0.0669,0.032,0.0243,0.0567,0.0133,0.002,0.0199,0.0403,0.1263,0.1666,"Salt Lake County, Utah"
352056,35,2056,0.0716,0.0414,0.0683,0.0837,0.2107,0.1007,0.0764,0.1786,0.0417,0.0064,0.0625,0.023,0.0133,0.0219,0.0268,0.0676,0.0323,0.0245,0.0573,0.0134,0.0021,0.0201,0.0407,0.1268,0.1675,"Salt Lake County, Utah"
352057,35,2057,0.0719,0.0416,0.0686,0.0841,0.2115,0.1012,0.0767,0.1793,0.0417,0.0064,0.0628,0.0232,0.0134,0.0221,0.0271,0.0682,0.0326,0.0247,0.0578,0.0135,0.0021,0.0202,0.0411,0.1274,0.1685,"Salt Lake County, Utah"
352058,35,2058,0.0722,0.0418,0.0689,0.0845,0.2124,0.1016,0.077,0.18,0.0418,0.0065,0.063,0.0234,0.0135,0.0223,0.0274,0.0688,0.0329,0.025,0.0584,0.0135,0.0021,0.0204,0.0415,0.1279,0.1694,"Salt Lake County, Utah"
352059,35,2059,0.0724,0.0419,0.0691,0.0849,0.2132,0.102,0.0773,0.1807,0.0418,0.0065,0.0633,0.0236,0.0137,0.0225,0.0277,0.0695,0.0333,0.0252,0.0589,0.0136,0.0021,0.0206,0.0419,0.1284,0.1703,"Salt Lake County, Utah"
352060,35,2060,0.0727,0.0421,0.0694,0.0853,0.214,0.1025,0.0776,0.1814,0.0418,0.0065,0.0635,0.0238,0.0138,0.0227,0.028,0.0701,0.0336,0.0254,0.0594,0.0137,0.0021,0.0208,0.0423,0.129,0.1713,"Salt Lake County, Utah"
352061,35,2061,0.073,0.0422,0.0697,0.0857,0.2148,0.1029,0.0779,0.1821,0.0418,0.0065,0.0638,0.024,0.0139,0.0229,0.0282,0.0708,0.0339,0.0257,0.06,0.0138,0.0022,0.021,0.0427,0.1295,0.1722,"Salt Lake County, Utah"
352062,35,2062,0.0733,0.0424,0.0699,0.0862,0.2156,0.1034,0.0782,0.1828,0.0418,0.0066,0.064,0.0243,0.014,0.0231,0.0285,0.0714,0.0342,0.0259,0.0605,0.0138,0.0022,0.0212,0.043,0.13,0.173,"Salt Lake County, Utah"
352063,35,2063,0.0736,0.0426,0.0702,0.0866,0.2165,0.1038,0.0785,0.1835,0.0419,0.0066,0.0643,0.0245,0.0142,0.0234,0.0288,0.072,0.0345,0.0261,0.061,0.0139,0.0022,0.0214,0.0434,0.1306,0.174,"Salt Lake County, Utah"
352064,35,2064,0.0739,0.0427,0.0705,0.087,0.2173,0.1043,0.0788,0.1842,0.0419,0.0066,0.0645,0.0247,0.0143,0.0236,0.0291,0.0727,0.0349,0.0264,0.0616,0.014,0.0022,0.0216,0.0438,0.1311,0.1749,"Salt Lake County, Utah"
352065,35,2065,0.0741,0.0429,0.0708,0.0875,0.2182,0.1048,0.0792,0.1849,0.0419,0.0066,0.0648,0.0249,0.0144,0.0238,0.0294,0.0733,0.0352,0.0266,0.0621,0.0141,0.0022,0.0218,0.0442,0.1316,0.1758,"Salt Lake County, Utah"
372023,37,2023,0.0756,0.0438,0.0722,0.0852,0.2225,0.109,0.0807,0.1478,0.065,0.0068,0.0661,0.0333,0.0193,0.0318,0.0375,0.098,0.048,0.0356,0.0651,0.0286,0.003,0.0291,0.0411,0.0934,0.1345,"San Juan County, Utah"
372024,37,2024,0.0731,0.0423,0.0697,0.0826,0.215,0.1053,0.078,0.1423,0.0627,0.0065,0.0638,0.0333,0.0192,0.0317,0.0376,0.0978,0.0479,0.0355,0.0647,0.0286,0.003,0.0291,0.0403,0.0886,0.1289,"San Juan County, Utah"
372025,37,2025,0.0667,0.0386,0.0636,0.0752,0.1962,0.0961,0.0712,0.1299,0.0572,0.006,0.0583,0.0353,0.0204,0.0337,0.0398,0.1038,0.0509,0.0377,0.0687,0.0303,0.0032,0.0308,0.0429,0.0811,0.124,"San Juan County, Utah"
372026,37,2026,0.0634,0.0367,0.0605,0.0718,0.1866,0.0915,0.0677,0.1233,0.0544,0.0057,0.0554,0.0355,0.0205,0.0339,0.0402,0.1045,0.0512,0.0379,0.069,0.0304,0.0032,0.031,0.0431,0.0771,0.1202,"San Juan County, Utah"
372027,37,2027,0.0611,0.0354,0.0583,0.0691,0.1797,0.088,0.0652,0.1178,0.0524,0.0055,0.0534,0.0358,0.0207,0.0341,0.0405,0.1053,0.0516,0.0382,0.069,0.0307,0.0032,0.0313,0.0434,0.0741,0.1175,"San Juan County, Utah"
372028,37,2028,0.0591,0.0342,0.0564,0.0672,0.1739,0.0852,0.0631,0.1129,0.0506,0.0053,0.0516,0.0359,0.0208,0.0343,0.0408,0.1057,0.0518,0.0384,0.0686,0.0308,0.0032,0.0314,0.0437,0.0718,0.1155,"San Juan County, Utah"
372029,37,2029,0.0575,0.0333,0.0548,0.0653,0.1691,0.0829,0.0614,0.1094,0.0492,0.0052,0.0502,0.036,0.0209,0.0344,0.041,0.106,0.052,0.0385,0.0686,0.0308,0.0032,0.0315,0.044,0.0702,0.1142,"San Juan County, Utah"
372030,37,2030,0.0563,0.0326,0.0537,0.0641,0.1656,0.0812,0.0601,0.1071,0.0482,0.005,0.0492,0.0362,0.021,0.0346,0.0413,0.1066,0.0523,0.0387,0.0689,0.031,0.0032,0.0317,0.0444,0.0689,0.1133,"San Juan County, Utah"
372031,37,2031,0.0564,0.0326,0.0538,0.0644,0.1659,0.0814,0.0602,0.1072,0.0482,0.0051,0.0493,0.0366,0.0212,0.0349,0.0418,0.1077,0.0528,0.0391,0.0696,0.0313,0.0033,0.032,0.0449,0.0692,0.1141,"San Juan County, Utah"
372032,37,2032,0.0566,0.0328,0.054,0.0649,0.1666,0.0817,0.0604,0.1077,0.0483,0.0051,0.0495,0.037,0.0214,0.0353,0.0424,0.109,0.0535,0.0395,0.0705,0.0316,0.0033,0.0324,0.0454,0.0694,0.1148,"San Juan County, Utah"
372033,37,2033,0.0569,0.0329,0.0543,0.0652,0.1674,0.0821,0.0607,0.1082,0.0486,0.0051,0.0497,0.0375,0.0217,0.0358,0.043,0.1103,0.0541,0.04,0.0714,0.032,0.0034,0.0328,0.0459,0.0696,0.1155,"San Juan County, Utah"
372034,37,2034,0.0571,0.033,0.0545,0.0657,0.168,0.0824,0.061,0.1086,0.0487,0.0051,0.0499,0.0379,0.022,0.0362,0.0436,0.1116,0.0548,0.0405,0.0722,0.0323,0.0034,0.0331,0.0464,0.0698,0.1162,"San Juan County, Utah"
372035,37,2035,0.0572,0.0331,0.0546,0.0661,0.1684,0.0827,0.0611,0.1092,0.0488,0.0051,0.05,0.0383,0.0222,0.0366,0.0443,0.1127,0.0553,0.0409,0.0731,0.0327,0.0034,0.0335,0.0469,0.0701,0.117,"San Juan County, Utah"
372036,37,2036,0.0573,0.0332,0.0547,0.0663,0.1685,0.0828,0.0612,0.1094,0.0488,0.0051,0.0501,0.0386,0.0224,0.0369,0.0447,0.1137,0.0558,0.0413,0.0738,0.0329,0.0035,0.0338,0.0474,0.0703,0.1177,"San Juan County, Utah"
372037,37,2037,0.0573,0.0332,0.0547,0.0665,0.1686,0.0829,0.0612,0.1095,0.0488,0.0051,0.0501,0.039,0.0225,0.0372,0.0452,0.1146,0.0563,0.0416,0.0744,0.0332,0.0035,0.034,0.0479,0.0705,0.1184,"San Juan County, Utah"
372038,37,2038,0.0574,0.0332,0.0547,0.0667,0.1687,0.0829,0.0612,0.1096,0.0488,0.0051,0.0501,0.0393,0.0227,0.0375,0.0456,0.1155,0.0568,0.0419,0.075,0.0334,0.0035,0.0343,0.0484,0.0708,0.1192,"San Juan County, Utah"
372039,37,2039,0.0574,0.0332,0.0548,0.067,0.1688,0.083,0.0613,0.1097,0.0488,0.0051,0.0501,0.0396,0.0229,0.0377,0.0462,0.1164,0.0572,0.0422,0.0756,0.0336,0.0035,0.0346,0.0489,0.071,0.1199,"San Juan County, Utah"
372040,37,2040,0.0574,0.0332,0.0548,0.0671,0.169,0.0831,0.0613,0.1098,0.0488,0.0051,0.0502,0.0399,0.0231,0.0381,0.0466,0.1173,0.0577,0.0426,0.0762,0.0339,0.0036,0.0348,0.0494,0.0712,0.1206,"San Juan County, Utah"
372041,37,2041,0.0575,0.0333,0.0549,0.0673,0.1692,0.0833,0.0614,0.1099,0.0488,0.0052,0.0502,0.0402,0.0233,0.0384,0.047,0.1183,0.0582,0.0429,0.0768,0.0341,0.0036,0.0351,0.0499,0.0714,0.1213,"San Juan County, Utah"
372042,37,2042,0.0576,0.0333,0.055,0.0676,0.1694,0.0834,0.0615,0.11,0.0489,0.0052,0.0503,0.0405,0.0235,0.0387,0.0476,0.1192,0.0587,0.0433,0.0774,0.0344,0.0036,0.0354,0.0504,0.0717,0.1221,"San Juan County, Utah"
372043,37,2043,0.0576,0.0334,0.055,0.0679,0.1695,0.0835,0.0615,0.1102,0.0489,0.0052,0.0503,0.0408,0.0236,0.039,0.0481,0.1201,0.0592,0.0436,0.0781,0.0346,0.0037,0.0357,0.0509,0.0719,0.1228,"San Juan County, Utah"
372044,37,2044,0.0577,0.0334,0.055,0.068,0.1696,0.0836,0.0616,0.1103,0.0489,0.0052,0.0504,0.0411,0.0238,0.0392,0.0485,0.121,0.0596,0.0439,0.0787,0.0349,0.0037,0.0359,0.0514,0.0721,0.1235,"San Juan County, Utah"
372045,37,2045,0.0577,0.0334,0.0551,0.0682,0.1697,0.0836,0.0616,0.1104,0.0489,0.0052,0.0504,0.0414,0.024,0.0395,0.0489,0.1219,0.06,0.0442,0.0792,0.0351,0.0037,0.0362,0.0519,0.0724,0.1243,"San Juan County, Utah"
372046,37,2046,0.0578,0.0334,0.0551,0.0684,0.1699,0.0838,0.0617,0.1105,0.049,0.0052,0.0505,0.0417,0.0241,0.0398,0.0494,0.1228,0.0605,0.0445,0.0798,0.0354,0.0037,0.0365,0.0524,0.0726,0.125,"San Juan County, Utah"
372047,37,2047,0.0578,0.0335,0.0552,0.0686,0.1702,0.0839,0.0617,0.1107,0.049,0.0052,0.0505,0.0421,0.0243,0.0401,0.0499,0.1237,0.061,0.0449,0.0805,0.0356,0.0038,0.0367,0.0529,0.0728,0.1257,"San Juan County, Utah"
372048,37,2048,0.0579,0.0335,0.0553,0.0688,0.1705,0.0841,0.0619,0.1109,0.0491,0.0052,0.0506,0.0424,0.0245,0.0404,0.0503,0.1247,0.0615,0.0453,0.0812,0.0359,0.0038,0.037,0.0534,0.0731,0.1265,"San Juan County, Utah"
372049,37,2049,0.058,0.0336,0.0554,0.069,0.1708,0.0842,0.062,0.1112,0.0491,0.0052,0.0507,0.0427,0.0247,0.0408,0.0508,0.1257,0.062,0.0456,0.0818,0.0362,0.0038,0.0373,0.0539,0.0733,0.1272,"San Juan County, Utah"
372050,37,2050,0.0582,0.0337,0.0555,0.0693,0.1711,0.0844,0.0621,0.1114,0.0492,0.0052,0.0508,0.0431,0.0249,0.0411,0.0513,0.1267,0.0625,0.046,0.0825,0.0364,0.0039,0.0376,0.0544,0.0735,0.1279,"San Juan County, Utah"
372051,37,2051,0.0583,0.0337,0.0556,0.0695,0.1715,0.0846,0.0622,0.1117,0.0493,0.0052,0.0509,0.0434,0.0251,0.0414,0.0518,0.1277,0.063,0.0464,0.0832,0.0367,0.0039,0.0379,0.0549,0.0738,0.1287,"San Juan County, Utah"
372052,37,2052,0.0584,0.0338,0.0558,0.0697,0.1719,0.0848,0.0624,0.112,0.0494,0.0052,0.0511,0.0438,0.0253,0.0418,0.0522,0.1288,0.0636,0.0467,0.0839,0.037,0.0039,0.0383,0.0554,0.074,0.1294,"San Juan County, Utah"
372053,37,2053,0.0586,0.0339,0.0559,0.0702,0.1724,0.0851,0.0626,0.1123,0.0496,0.0053,0.0512,0.0442,0.0256,0.0421,0.0529,0.1299,0.0641,0.0471,0.0846,0.0373,0.004,0.0386,0.0559,0.0742,0.1301,"San Juan County, Utah"
372054,37,2054,0.0587,0.034,0.056,0.0703,0.1728,0.0852,0.0627,0.1126,0.0497,0.0053,0.0513,0.0445,0.0258,0.0425,0.0533,0.1309,0.0646,0.0475,0.0853,0.0376,0.004,0.0389,0.0564,0.0745,0.1309,"San Juan County, Utah"
372055,37,2055,0.0589,0.0341,0.0562,0.0707,0.1732,0.0855,0.0629,0.1129,0.0497,0.0053,0.0514,0.0449,0.026,0.0428,0.0539,0.132,0.0651,0.0479,0.086,0.0379,0.004,0.0392,0.0569,0.0747,0.1316,"San Juan County, Utah"
372056,37,2056,0.059,0.0341,0.0563,0.0708,0.1735,0.0856,0.063,0.113,0.0498,0.0053,0.0515,0.0452,0.0262,0.0431,0.0543,0.1329,0.0656,0.0483,0.0866,0.0381,0.0041,0.0395,0.0574,0.0749,0.1323,"San Juan County, Utah"
372057,37,2057,0.059,0.0342,0.0563,0.071,0.1736,0.0857,0.063,0.1132,0.0498,0.0053,0.0516,0.0455,0.0263,0.0434,0.0547,0.1338,0.066,0.0486,0.0872,0.0384,0.0041,0.0397,0.0579,0.0752,0.1331,"San Juan County, Utah"
372058,37,2058,0.0591,0.0342,0.0564,0.0713,0.1738,0.0858,0.0631,0.1133,0.0498,0.0053,0.0516,0.0458,0.0265,0.0437,0.0552,0.1347,0.0665,0.0489,0.0878,0.0386,0.0041,0.04,0.0584,0.0754,0.1338,"San Juan County, Utah"
372059,37,2059,0.0592,0.0343,0.0565,0.0714,0.1741,0.0859,0.0632,0.1135,0.0499,0.0053,0.0517,0.0461,0.0267,0.044,0.0556,0.1356,0.0669,0.0492,0.0884,0.0389,0.0041,0.0403,0.0589,0.0756,0.1345,"San Juan County, Utah"
372060,37,2060,0.0593,0.0343,0.0566,0.0715,0.1744,0.0861,0.0633,0.1136,0.05,0.0053,0.0518,0.0464,0.0269,0.0443,0.056,0.1365,0.0674,0.0495,0.089,0.0391,0.0042,0.0405,0.0594,0.0759,0.1353,"San Juan County, Utah"
372061,37,2061,0.0594,0.0344,0.0567,0.0719,0.1747,0.0863,0.0634,0.1139,0.05,0.0053,0.0519,0.0467,0.027,0.0446,0.0566,0.1375,0.0679,0.0499,0.0896,0.0394,0.0042,0.0408,0.0599,0.0761,0.136,"San Juan County, Utah"
372062,37,2062,0.0595,0.0344,0.0568,0.0721,0.1751,0.0865,0.0635,0.1141,0.0501,0.0053,0.052,0.0471,0.0272,0.0449,0.057,0.1385,0.0684,0.0503,0.0903,0.0397,0.0042,0.0411,0.0604,0.0763,0.1367,"San Juan County, Utah"
372063,37,2063,0.0596,0.0345,0.0569,0.0722,0.1754,0.0867,0.0637,0.1143,0.0502,0.0053,0.0521,0.0474,0.0274,0.0452,0.0574,0.1394,0.0689,0.0506,0.0909,0.0399,0.0042,0.0414,0.0609,0.0766,0.1375,"San Juan County, Utah"
372064,37,2064,0.0597,0.0346,0.057,0.0727,0.1758,0.0869,0.0638,0.1146,0.0502,0.0054,0.0522,0.0477,0.0276,0.0455,0.0581,0.1404,0.0694,0.051,0.0915,0.0401,0.0043,0.0417,0.0614,0.0768,0.1382,"San Juan County, Utah"
372065,37,2065,0.0599,0.0346,0.0571,0.0728,0.1761,0.087,0.0639,0.1148,0.0503,0.0054,0.0523,0.0481,0.0278,0.0459,0.0585,0.1414,0.0699,0.0513,0.0922,0.0404,0.0043,0.042,0.0619,0.0771,0.139,"San Juan County, Utah"
392023,39,2023,0.0654,0.0378,0.0624,0.0759,0.1927,0.0929,0.0698,0.1514,0.0523,0.0059,0.0571,0.0288,0.0167,0.0275,0.0334,0.0849,0.0409,0.0307,0.0667,0.023,0.0026,0.0252,0.0411,0.0934,0.1345,"Sanpete County, Utah"
392024,39,2024,0.0634,0.0367,0.0605,0.073,0.1868,0.0902,0.0677,0.143,0.0507,0.0057,0.0554,0.0289,0.0167,0.0275,0.0332,0.085,0.0411,0.0308,0.0651,0.0231,0.0026,0.0252,0.0403,0.0886,0.1289,"Sanpete County, Utah"
392025,39,2025,0.058,0.0336,0.0554,0.0667,0.1709,0.0826,0.062,0.131,0.0464,0.0052,0.0507,0.0307,0.0178,0.0293,0.0353,0.0904,0.0437,0.0328,0.0693,0.0245,0.0028,0.0268,0.0429,0.0811,0.124,"Sanpete County, Utah"
392026,39,2026,0.0552,0.0319,0.0527,0.0636,0.1625,0.0785,0.0589,0.1245,0.0441,0.0049,0.0482,0.0309,0.0179,0.0295,0.0356,0.091,0.0439,0.033,0.0697,0.0247,0.0028,0.027,0.0431,0.0771,0.1202,"Sanpete County, Utah"
392027,39,2027,0.0531,0.0307,0.0507,0.0613,0.1565,0.0756,0.0567,0.1194,0.0424,0.0048,0.0464,0.0311,0.018,0.0297,0.0359,0.0916,0.0443,0.0332,0.07,0.0248,0.0028,0.0272,0.0434,0.0741,0.1175,"Sanpete County, Utah"
392028,39,2028,0.0515,0.0298,0.0492,0.0595,0.1517,0.0733,0.055,0.1155,0.0411,0.0046,0.045,0.0313,0.0181,0.0299,0.0362,0.0922,0.0446,0.0334,0.0702,0.025,0.0028,0.0274,0.0437,0.0718,0.1155,"Sanpete County, Utah"
392029,39,2029,0.0503,0.0291,0.048,0.0581,0.148,0.0716,0.0537,0.1127,0.0401,0.0045,0.0439,0.0315,0.0182,0.0301,0.0365,0.0928,0.0449,0.0336,0.0706,0.0251,0.0028,0.0275,0.044,0.0702,0.1142,"Sanpete County, Utah"
392030,39,2030,0.0493,0.0285,0.047,0.0571,0.1452,0.0702,0.0526,0.1106,0.0393,0.0044,0.0431,0.0317,0.0184,0.0303,0.0368,0.0934,0.0452,0.0339,0.0712,0.0253,0.0028,0.0277,0.0444,0.0689,0.1133,"Sanpete County, Utah"
392031,39,2031,0.0494,0.0286,0.0471,0.0574,0.1455,0.0704,0.0527,0.111,0.0393,0.0044,0.0432,0.0321,0.0186,0.0306,0.0372,0.0944,0.0457,0.0342,0.072,0.0255,0.0029,0.028,0.0449,0.0692,0.1141,"Sanpete County, Utah"
392032,39,2032,0.0495,0.0287,0.0472,0.0576,0.1458,0.0706,0.0529,0.1114,0.0394,0.0044,0.0433,0.0324,0.0187,0.0309,0.0377,0.0954,0.0462,0.0346,0.0729,0.0258,0.0029,0.0283,0.0454,0.0694,0.1148,"Sanpete County, Utah"
