stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
16809,135171,3100 S / Cantwell St (WB),2928 W 3100 S & 2910 W,40.703993,-111.962279,,,,,,1
16810,135172,3100 S / 3080 W (WB),3078 W 3100 S & 3080 W,40.703989,-111.965134,,,,,,0
16812,135175,3100 S / Ivy Park Dr (WB),3366 W 3100 S & 3080 W,40.703997,-111.971895,,,,,,1
16813,135176,3100 S / El Cajon Dr (WB),3486 W 3100 S & El Cajon Dr,40.703997,-111.974246,,,,,,0
16814,135342,4100 S / 3600 W (EB),3577 W 4100 S & 4100 S,40.682006,-111.976506,,,,,,1
16818,135137,4000 W / 3500 S (SB),3540 S 4000 W & 3500 S,40.695891,-111.986732,,,,,,1
16819,135138,4000 W / Rawhide Dr (SB),3620 S 4000 W & 3500 S,40.693805,-111.98674,,,,,,1
16820,135334,4000 W / Omega Way (SB),3782 S 4000 W & 4000 W,40.689973,-111.986729,,,,,,1
16821,135140,4000 W / 3860 S (SB),3850 S 4000 W & 3860 S,40.688334,-111.986733,,,,,,1
16822,135142,4000 W / 4040 S (SB),4036 S 4000 W & 4040 S,40.683817,-111.986704,,,,,,1
16823,135150,4000 W / Hummingbird Way (SB),4214 s 4000 W & Continental Dr,40.679289,-111.98671,,,,,,1
16824,135153,4000 W / Dean Dr (SB),4390 S 4000 W & 4100 S,40.675224,-111.986723,,,,,,1
16825,135154,4000 W / Westlake Ave (SB),4494 S 4000 W & Westlake Ave,40.672537,-111.986732,,,,,,1
16826,135155,4000 W / Benview Dr (SB),4544 S 4000 W & 4100 S,40.671396,-111.98672,,,,,,0
16827,172223,7800 S / Veterans Memorial Pkwy (WB,2010 W 7800 S,40.609611,-111.944793,,,,,,0
16828,171117,7800 S / 2200 W (WB),2210 W 7800 S,40.609568,-111.949089,,,,,,0
16829,171151,7800 S / 2320 W (WB),2320 W 7800 S,40.609565,-111.950526,,,,,,0
16830,171118,7800 S / 2450 W (WB),2480 W 7800 S,40.609563,-111.953807,,,,,,0
16832,171119,7800 S / 2700 W (WB),2738 ,40.609611,-111.959,,,,,,0
16834,171153,7800 S / Sunset Way (WB),2920 W 7800 S,40.609621,-111.962361,,,,,,1
16835,171121,7800 S / Elk Ridge Dr (WB),3050 W 7800 S & Elk Ridge Dr,40.609597,-111.964272,,,,,,0
16836,171065,7800 S / 3200 W (WB),3208 W 7800 S & 3200 W,40.609638,-111.96837,,,,,,1
16838,171067,7800 S / Wood Green Rd (WB),3466 W 7800 S,40.609583,-111.973395,,,,,,0
16840,171069,7800 S / 3725 W (WB),3720 W 7800 S & Walmart (Deviations),40.609613,-111.979706,,,,,,0
16842,171072,Jordan Landing Blvd / Campus View D,7550 S Jordan Landing Blvd,40.614662,-111.98343,,,,,,0
16853,171164,Grizzly Way / 8900 S (NB),8873 Grizzly Way & 8873 S,40.590038,-112.014591,,,,,,0
16854,171165,Grizzly Way / 8900 S (SB),8916 Grizzly Way & 8916 S,40.589361,-112.014833,,,,,,1
16866,171111,7800 S / 3200 W (EB),3185 W 7800 S,40.609381,-111.966811,,,,,,1
16867,171142,7800 S / Elk Ridge Dr (EB),3055 W 7800 S,40.609411,-111.964091,,,,,,0
16868,171112,7800 S / Sunset Way (EB),2857 W 7800 S,40.609381,-111.961202,,,,,,0
16869,171113,7800 S / 2700 W (EB),2685 W 7800 S,40.609394,-111.957034,,,,,,0
16870,133069,3500 S / Oquirlane St (WB),8264 W 3500 S & 8000 W,40.696611,-112.088141,,,,,,0
16888,134060,4100 S / 5200 W (EB),5171 W 4100 S & Chatterleigh Rd,40.681991,-112.014621,,,,,,1
16891,134063,4100 S / Bluejay St (EB),4983 W 4100 S & Blue Jay Ln,40.681983,-112.009716,,,,,,1
16892,134132,4800 W / 4050 S (NB),4053 S 4800 W & 4050 S,40.683078,-112.005602,,,,,,0
16893,134133,4800 W / Trail Ave (NB),3991 S 4800 W & 4050 S,40.684377,-112.005602,,,,,,0
16895,134135,4800 W / 3850 S (NB),3845 S 4800 W & 3850 S,40.688207,-112.005601,,,,,,1
16896,134136,4800 W / Mandan Ave (NB),3777 S 4800 W & 3850 S,40.689736,-112.005604,,,,,,1
16897,134137,4800 W / 3700 S (NB),3701 S 4800 W & 3700 S,40.691548,-112.005611,,,,,,1
16898,134138,4800 W / Richfield Ave (NB),3611 S 4800 W & Richfield Ave,40.693779,-112.005617,,,,,,1
16899,134139,4800 W / Villa View Dr (NB),3565 S 4800 W & 3500 S,40.695318,-112.005622,,,,,,0
16900,134140,4800 W / 3500 S (NB),3485 S 4800 W & 3500 S,40.696984,-112.005623,,,,,,0
16901,134141,4800 W / Lemar Way (NB),3295 S 4800 W & 3500 S,40.700078,-112.005655,,,,,,0
16902,134142,4800 W / 3185 S (NB),3169 S 4800 W & 3500 S,40.702545,-112.005643,,,,,,0
16908,125179,Redwood Rd / 1000 S (NB),1001 S Redwood Rd & California Ave,40.747954,-111.938859,,,,,,0
16910,125181,Redwood Rd / 700 S (NB),705 S Redwood Rd & Indiana Ave,40.753708,-111.938868,,,,,,0
16911,125182,Redwood Rd / 600 S (NB),625 S Redwood Rd & Indiana Ave,40.755902,-111.938892,,,,,,1
16917,125086,400 S / Concord St (EB),1252 W 400 S & Concord St,40.76055,-111.927342,,,,,,1
16919,125088,400 S / Goshen St (EB),1048 ,40.760595,-111.921462,,,,,,1
16921,125090,400 S / 900 W (EB),922 ,40.760595,-111.917675,,,,,,1
16922,BB136299,Murray North Station (Bay B),71 W Fireclay Ave & 3500 S,40.677453,-111.893915,,,,,,1
16926,136016,Riverboat Road Station,813 W 4700 S & UNNAMED ST,40.674081,-111.914181,,,,,,1
16927,136017,Atherton East Station,4440 S Atherton Dr & 4500 S,40.673268,-111.913948,,,,,,1
16928,136018,Riverboat Road Station,W TAYLORSVILLE EXPY,40.674189,-111.914572,,,,,,1
16933,136028,1300 West Station,4700 & S 1310 W,40.669631,-111.9293,,,,,,1
16938,135288,4700 S / Belt Route (WB),2570 W 4700 S & 2600 W,40.667726,-111.955677,,,,,,0
16939,135211,4700 S / 3460 W (WB),3460 W 4700 S & 3400 W,40.667686,-111.974517,,,,,,0
16940,134115,4700 S / 4620 W (WB),4654 W 4715 S & 4620 W,40.667349,-112.001965,,,,,,1
16942,134181,4700 S / 4800 W (WB),4820 W 4700 S & 4800 W,40.667333,-112.006094,,,,,,1
16943,134123,5600 W / 4700 S (NB),4673 S 5600 W & 4700 s,40.668192,-112.024521,,,,,,0
16944,134185,5600 W / 4500 S (NB),4533 S 5600 W,40.672255,-112.024549,,,,,,1
16945,134172,5600 W / 4400 S (NB),4401 S 5600 W,40.674931,-112.024572,,,,,,0
16946,134186,5600 W / 4250 S (NB),4219 S 5600 W,40.679306,-112.024631,,,,,,0
16948,134188,5600 W / 4200 S (SB),4238 S 5600 W,40.678625,-112.024879,,,,,,1
16949,134176,5600 W / 4250 S (SB),4290 S 5600 W,40.677426,-112.024882,,,,,,0
16950,134177,5600 W / 4400 S (SB),4390 S 5600 W,40.675211,-112.024869,,,,,,0
16954,135300,3100 S / Royal Wulff Ln (EB),3941 W 3100 S & Corbin Dr,40.703829,-111.985414,,,,,,0
16955,135301,3100 S / 3820 W (EB),3821 W 3100 S & 3820 W,40.703833,-111.982484,,,,,,0
16956,135216,3600 W / 3100 S (NB),3079 S 3600 W,40.704391,-111.977005,,,,,,1
16957,135346,3600 W / Honda Ave (NB),2615 S 3600 W & 2700 W,40.713004,-111.977072,,,,,,0
16958,135217,3600 W / 2750 S (NB),2747 S 3600 W & Parkway Blvd,40.710098,-111.977088,,,,,,0
16959,135218,3600 W / Parkway Blvd (NB),2687 S 3600 W & Parkway Blvd,40.711495,-111.977038,,,,,,0
16960,135219,3600 W / Great Lakes Dr (NB),2557 S 3600 W & 2555 S,40.714532,-111.977077,,,,,,0
16961,135220,3600 W / 2450 S (NB),2455 S 3600 W & 2555 S,40.716944,-111.977063,,,,,,0
16962,124073,3600 W / 2400 S (NB),2401 S 3600 W & Industrial Rd,40.718275,-111.977068,,,,,,0
16963,124023,3600 W / 2270 S (NB),2255 S 3600 W & 3730 W,40.722022,-111.977074,,,,,,0
16964,124024,3600 W / 2150 S (NB),2155 S 3600 W & 3730 W,40.724196,-111.977108,,,,,,0
16966,124102,Pioneer Rd / 1700 S (NB),S Pioneer Rd & 1700 S,40.732785,-111.957912,,,,,,1
16967,124051,1700 S / Pioneer Rd (EB),2607 W 1700 S & Pioneer Rd,40.733042,-111.956546,,,,,,1
16968,124052,1700 S / Fremont Dr (EB),2215 W 1700 S & Fremont Ave,40.733049,-111.953727,,,,,,0
16969,124103,1700 S / Swaner Rd (EB),2175 W 1700 S & Swaner Rd,40.733047,-111.951214,,,,,,0
16985,152194,7000 S / Fargo Rd (WB),2350 W 7000 S,40.624122,-111.951198,,,,,,0
16986,152212,7000 S / 2700 W (WB),2660 W 7000 S,40.624108,-111.957113,,,,,,1
16989,152216,Jordan Landing Blvd / Center View W,7321 S Jordan Landing Blvd,40.618109,-111.982069,,,,,,1
16990,152217,3200 W / Kingsbrook Ave (SB),6398 S 3200 W & 6880 S,40.635112,-111.967446,,,,,,0
16992,152301,7000 S / 2700 W (EB),2663 W 7000 S,40.623975,-111.957251,,,,,,0
16993,152302,7000 S / Steadman Cir (EB),2511 W 7000 S,40.623981,-111.953839,,,,,,0
16994,152303,7000 S / Fargo Rd (EB),2345 W 7000 S,40.623974,-111.951231,,,,,,1
16995,152304,7000 S / 2200 W (EB),2255 W 7000 S,40.623979,-111.949408,,,,,,0
16996,152305,7000 S / 2160 W (EB),2145 W 7000 S,40.623981,-111.946877,,,,,,1
16998,152307,7000 S / Lexington Dr (EB),2015 W 7000 S,40.623978,-111.944638,,,,,,0
16999,153207,7000 S / Executive Dr (EB),1759 W 7000 S,40.623936,-111.940193,,,,,,0
17000,153208,7000 S / Redwood Rd (EB),1675 W 7000 S,40.623935,-111.937751,,,,,,0
17001,153209,7000 S / 1520 W (EB),1501 W 7000 S,40.623978,-111.934414,,,,,,0
17002,153210,7000 S / Columbia Dr (EB),1381 W 7000 S,40.623991,-111.931183,,,,,,0
17003,153211,7000 S / Temple Dr (EB),1275 W 7000 S,40.623981,-111.928325,,,,,,1
17006,135302,3100 S / 3600 W (EB),3555 W 3100 S & 3600 W,40.703829,-111.976241,,,,,,0
17008,135304,3100 S / Ivy Park Dr (EB),3335 W 3100 S & 3600 W,40.703835,-111.971239,,,,,,0
17010,135306,3100 S / 3080 W (EB),3061 W 3100 S & 3600 W,40.703825,-111.965054,,,,,,0
17011,135307,3100 S / Cantwell St ( EB),2931 W 3100 S & 2910 W,40.703828,-111.962249,,,,,,0
17012,135308,3100 S / Lehi Dr (EB),2801 W 3100 S & 2800 W,40.703831,-111.960091,,,,,,0
17025,125173,Redwood Rd / 1700 S (NB),1695 S Redwood Rd & 1700 S,40.733446,-111.938857,,,,,,1
17027,125175,Redwood Rd / 1500 S (NB),1515 S Redwood Rd & 1500 S,40.737578,-111.938807,,,,,,1
17029,125177,Redwood Rd / 1100 S (NB),1116 S Redwood Rd,40.744717,-111.938926,,,,,,0
17031,171114,7800 S / 2450 W (EB),2426 ,40.609322,-111.953207,,,,,,0
17032,171115,7800 S / Jewkes St (EB),2235 W 7800 S,40.609344,-111.949161,,,,,,0
17034,171143,7800 S / Veterans Memorial Pkwy (EB,2026 ,40.609361,-111.945194,,,,,,0
17036,172084,7800 S / Redwood Rd (EB),1689 W 7800 S,40.609445,-111.93821,,,,,,0
17037,172085,7800 S / 1580 W (EB),1579 W 7800 S,40.609457,-111.936329,,,,,,0
17038,172225,7800 S / 1530 W (EB),1477 W 7800 S,40.609415,-111.934247,,,,,,0
17039,172086,7800 S / 1410 W (EB),1421 W 7800 S,40.609424,-111.931981,,,,,,0
17040,153167,7800 S / Temple Dr (EB),1279 W 7800 S,40.609143,-111.928623,,,,,,0
17042,153199,Center St / Holden St (EB),819 W Center St,40.610346,-111.913456,,,,,,0
17043,135156,4000 W / 4600 S (SB),4588 S 4000 W & 4550 S,40.670039,-111.986728,,,,,,1
17044,135157,4015 W / 4700 S (SB),4015 W & 4746 S,40.666925,-111.9868,,,,,,0
17046,134114,4715 S / 4520 W (WB),W 4715 S,40.667334,-111.999177,,,,,,1
17055,151072,5400 S / 4800 W (WB),4820 W 5400 S & 4800 W,40.652904,-112.006608,,,,,,1
17057,151075,5400 S / 5160 W (WB),5176 W 5400 S & 5160 W,40.653128,-112.014478,,,,,,1
17059,151077,5400 S / Rockford St (WB),5354 W 5400 S & S ROCKFORD ST,40.653122,-112.018716,0,,,,,1
17062,151120,Lodestone Ave / 5625 W (WB),5620 W Lodestone Ave & 5625 S,40.642274,-112.025055,,,,,,1
17067,153202,7000 S / Temple Dr (WB),1200 W 7000 S,40.624198,-111.927194,,,,,,0
17068,153203,7000 S / Columbia Dr (WB),1402 W 7000 S,40.624126,-111.931548,,,,,,0
17069,153204,7000 S / 1520 W (WB),1516 W 7000 S,40.624128,-111.934503,,,,,,0
17070,153205,7000 S / 1660 W (WB),1660 W 7000 S,40.624167,-111.936722,,,,,,0
17071,153206,7000 S / Redwood Rd (WB),1750 W 7000 S,40.624138,-111.939868,,,,,,0
17072,152209,7000 S / Heather Way (WB),1900 W 7000 S & Heather Way,40.624114,-111.942154,,,,,,1
17073,152210,7000 S / Lexington Dr (WB),1990 W 7000 S & Lexington Dr,40.624124,-111.944339,,,,,,0
17074,152211,7000 S / 2160 W (WB),2130 W 7000 S,40.624123,-111.946916,,,,,,0
17075,152193,7000 S / 2200 W (WB),2220 W 7000 S,40.624119,-111.948768,,,,,,1
17076,138099,Murray Holladay Rd / Memory Ln (EB),1988 E Murray Holladay Rd & Memory Ln,40.665806,-111.834561,,,,,,0
17078,138101,Murray Holladay Rd / Bonair St (EB),2160 E Murray Holladay Rd & Bonair St,40.666652,-111.828947,,,,,,1
17080,138225,4500 S / 2700 E (EB),2706 E 4500 S & 2700 E,40.675209,-111.814629,,,,,,0
17081,138226,4500 S / Hermosa Way (EB),2790 E 4500 S & Hermosa Way,40.675135,-111.812889,,,,,,0
17082,138227,4500 S / Wallace Ln (EB),2926 E 4500 S & Wallace Ln,40.674984,-111.809421,,,,,,0
17083,138228,4500 S / 3080 E (EB),3064 E 4500 S & Aspen Hollow Ln,40.674861,-111.806462,,,,,,0
17084,138229,4500 S / Leo Way (EB),3124 E 4500 S & Aspen Hollow Ln,40.674787,-111.805073,,,,,,0
17099,138247,4500 S / Leo Way (WB),3101 E 4500 S & Aspen Hollow Ln,40.674968,-111.805343,,,,,,1
17100,138249,4500 S / Wallace Ln (WB),2925 E 4500 S & 2900 E,40.675191,-111.809938,,,,,,0
17101,138250,4500 S / Hermosa Way (WB),2801 E 4500 S & 2800 E,40.675263,-111.812491,,,,,,0
17104,138092,Murray Holladay Rd / Bonair St (WB),2161 E Murray Holladay Rd & Hugo Ave,40.666731,-111.829114,,,,,,1
17105,138093,Murray Holladay Rd / Viewmont St (W,2051 E Murray Holladay Rd & Hugo Ave,40.665922,-111.832496,,,,,,0
17106,138094,Murray Holladay Rd / Memory Ln (WB),1981 E Murray Holladay Rd & Hugo Ave,40.665945,-111.834675,,,,,,0
17107,138095,Murray Holladay Rd / Highland Dr (W,1885 E Murray Holladay Rd & Highland Dr,40.665954,-111.837545,,,,,,0
17111,137375,4500 S / 1100 E (WB),1045 E 4500 S & 1100 E,40.674348,-111.860737,,,,,,0
17112,137376,4500 S / Gardner Dr (WB),957 E 4500 S & Garden Ave,40.674397,-111.863653,,,,,,0
17114,137524,4500 S / 785 E (WB),787 E 4500 S & 780 E,40.674403,-111.868655,,,,,,0
17115,137378,4500 S / 700 E (WB),685 E 4500 S & 700 E,40.674449,-111.872312,,,,,,1
17116,137379,4500 S / 600 E (WB),601 E 4500 S & 600 E,40.674434,-111.874607,,,,,,0
17117,137380,4500 S / 500 E (WB),501 E 4500 S & 500 E,40.674435,-111.876767,,,,,,0
17128,134178,5600 W / 4535 S (SB),4500 S 5600 W,40.672115,-112.024851,,,,,,0
17129,134179,4715 S / 4800 W (EB),4855 W 4700 S & 4800 W,40.667282,-112.006921,,,,,,1
17131,134102,4715 S / 4620 W (EB),4655 W 4700 S & 4620 W,40.667177,-112.001971,,,,,,1
17132,135207,4700 S / 2820 W (EB),2821 W 4700 S & Rockface Dr,40.667495,-111.960372,,,,,,0
17133,135291,4700 S / 2700 W (EB),2645 W 4700 S,40.667574,-111.957245,,,,,,0
17134,BB135299,SLCC Transit Center (Bay I),4560 S 1750 W & SLCC,40.670567,-111.940008,,,,,,1
17137,136030,4700 S / Redwood Rd (EB),1685 W 4700 S & Redwood Rd,40.667473,-111.938124,,,,,,0
17139,136032,1300 West Station,1300 W 4700 S & UNNAMED ST,40.669742,-111.929152,,,,,,1
17144,136041,Atherton East Station,4501 S Atherton Dr & 1175 W,40.672411,-111.913769,,,,,,1
17146,136043,4700 S / 500 W (EB),481 W 4500 S & S 500 W,40.674343,-111.904935,,,,,,1
17149,136047,Main St / Edison Ave (NB),4341 S Main St & Laird Ave,40.676882,-111.891177,,,,,,1
17151,137356,4500 S / 500 E (EB),530 E 4500 S & 500 E,40.674235,-111.876359,,,,,,0
17152,137357,4500 S / 600 E (EB),610 E 4500 S & 700 E,40.674245,-111.873875,,,,,,0
17153,137358,4500 S / 700 E (EB),740 E 4500 S & 700 E,40.674229,-111.870341,,,,,,0
17154,137359,4500 S / 785 E (EB),816 E 4500 S & 700 E,40.674242,-111.868021,,,,,,0
17155,137360,4500 S / 900 E (EB),930 E 4500 S & 900 E,40.674174,-111.864756,,,,,,0
17156,137361,4500 S / Gardner Dr (EB),1004 E 4500 S & 900 E,40.674241,-111.862661,,,,,,0
17157,137362,4500 S / 1100 E (EB),1098 E 4500 S & 1100 E,40.674239,-111.860201,,,,,,0
17158,137363,4500 S / 1200 E (EB),1200 E 4500 S & 1200 E,40.674235,-111.856958,,,,,,0
17159,137364,4500 S /1300 E (EB),1296 E 4500 S & 1300 E,40.674198,-111.854954,,,,,,0
17163,BB153214,180 W / 7250 S,7250 S 180 W & 7200 S,40.618461,-111.898108,,,,,,1
17164,153215,Fort Union Blvd / 180 W (EB),90 W 7200 S & 7200 S,40.620493,-111.894341,,,,,,0
17167,154227,Fort Union Blvd / Ramanee Dr (EB),220 E Fort Union Blvd & Nicoletti Dr,40.620696,-111.885372,,,,,,0
17168,154228,Fort Union Blvd / 300 E (EB),272 E Fort Union Blvd & Halelani Dr,40.620681,-111.882459,,,,,,0
17169,154229,Fort Union Blvd / Villa Place Dr (E,380 E Fort Union Blvd & Halelani Dr,40.620688,-111.879851,,,,,,0
17170,154230,Fort Union Blvd / 460 E (EB),486 E Fort Union Blvd & Halelani Dr,40.620678,-111.877545,,,,,,0
17171,154231,Fort Union Blvd / 590 E (EB),594 Fort Union Blvd & 594 E,40.620631,-111.874677,,,,,,1
17172,154232,Fort Union Blvd / 700 E (EB),720 E Fort Union Blvd & 700 E,40.620648,-111.871504,,,,,,1
17173,154370,Fort Union Blvd / 818 E (EB),844 E Fort Union Blvd & 900 E,40.621907,-111.867906,,,,,,0
17174,154233,Fort Union Blvd / 900 E (EB),910 E Fort Union Blvd & 900 E,40.622042,-111.865358,,,,,,1
17175,154235,Fort Union Blvd / 995 E (EB),1000 E Fort Union Blvd & 900 E,40.623241,-111.862088,,,,,,0
17176,154236,Fort Union Blvd / Union Park Ave (E,1150 E Fort Union Blvd & Union Park Ave,40.625205,-111.858868,,,,,,0
17177,154371,Fort Union Blvd / Creekcove Way (EB,1212 E Fort Union Blvd & 1300 E,40.625893,-111.856989,,,,,,0
17178,154168,Fort Union Blvd / 1300 E (EB),1338 E Fort Union Blvd,40.625968,-111.853543,,,,,,1
17179,154251,Fort Union Blvd / Park Centre Dr (E,1410 E Fort Union Blvd & Union Park Ave,40.625749,-111.851087,,,,,,0
17180,154253,Fort Union Blvd / Santa Cruz (EB),1540 E Fort Union Blvd & Union Park Ave,40.625413,-111.847738,,,,,,0
17181,154254,Fort Union Blvd / Boulder Dr (EB),1620 E Fort Union Blvd & Union Park Ave,40.625295,-111.846329,,,,,,0
17182,154255,Fort Union Blvd / 1700 E (EB),1720 E Fort Union Blvd & 1700 E,40.624996,-111.843298,,,,,,1
17183,155032,Fort Union Blvd / Brookhill Dr (EB),1810 E Fort Union Blvd & Brookhill Dr,40.624718,-111.840148,,,,,,0
17184,155033,Fort Union Blvd / De Ville Dr (EB),1892 E Fort Union Blvd & Brookhill Dr,40.624463,-111.837511,,,,,,0
17185,155073,Fort Union Blvd / Highland Dr (EB),2024 E Fort Union Blvd,40.624124,-111.833514,,,,,,1
17186,155074,Fort Union Blvd / NYE Dr (EB),2140 E Fort Union Blvd & Nye Dr,40.623927,-111.830231,,,,,,1
17187,155075,Fort Union Blvd / Towncrest Dr (EB),2194 E Fort Union Blvd & Whitmore Way,40.623934,-111.828001,,,,,,0
17188,155076,Fort Union Blvd / 2300 E (EB),2258 E Fort Union Blvd & 2300 E,40.623912,-111.825928,,,,,,1
17197,151041,5400 S / 5425 W (EB),5415 W 5400 S & 5425 W,40.652951,-112.020047,,,,,,0
17200,135183,4100 S / Hopi Dr (EB),3477 W 4100 S & 3875 S,40.682013,-111.974275,,,,,,1
17201,135184,4100 S / Bonniewood Dr (EB),3341 W 4100 S & 3875 S,40.682024,-111.971851,,,,,,0
17209,151018,Lodestone Ave / Trowbridge Way (WB),5818 W Lodestone Ave & 5600 W,40.642315,-112.030027,,,,,,1
17219,115021,Amelia Earhart Dr / 5555 W (EB),5555 W Amelia Earhart Dr & Eddie Rickenbacker Dr,40.776272,-112.023964,,,,,,0
17220,115013,Amelia Earhart Dr / 5400 W (EB),5401 W Amelia Earhart Dr & Bountiful Blvd,40.776265,-112.020539,,,,,,0
17221,115014,Jimmy Doolittle Rd / 300 N (SB),295 N Jimmy Doolittle Rd & Wiley Post Way,40.775794,-112.019791,,,,,,0
17222,115015,Wiley Post Way / 5225 W (EB),5225 W Wiley Post Way & Wiley Post Way,40.774189,-112.017707,,,,,,0
17223,115042,Wiley Post Way / 5180 W (EB),5183 W Wiley Post Way & Amelia Earhart Dr,40.773633,-112.014836,,,,,,0
17225,115043,Wiley Post Way / Charles Lindbergh,5067 W Wiley Post Way & Charles Lindbergh Dr,40.773463,-112.012504,,,,,,0
17226,115044,Wiley Post Way / 4905 W (EB),4905 W Wiley Post Way & Charles Lindbergh Dr,40.773461,-112.008244,,,,,,0
17234,117069,Redwood Rd / 200 N (NB),200 N Redwood Rd & North Temple,40.773976,-111.939153,,,,,,0
17240,188003,Sentinel Ridge Blvd / 14490 S (NB),14490 S Sentinel Ridge Blvd,40.488464,-111.990927,,,,,,0
17241,188021,Sentinel Ridge Blvd / Raptor Way (N,13987 S Sentinel Ridge Blvd,40.496923,-111.99566,,,,,,0
17242,187033,Sentinel Ridge Blvd / 13400 S (EB),13440 S Sentinel Ridge Blvd,40.507125,-111.998495,,,,,,0
17246,152043,3200 W / Ivory Way (SB),6484 S 3200 W & 6200 S,40.633385,-111.967447,,,,,,1
17247,152045,3200 W / Gemstone Dr (SB),6774 S 3200 W & 6775 S,40.628178,-111.967447,,,,,,0
17248,152202,3200 W / 6880 S (SB),6878 S 3200 W & 6880 S,40.626358,-111.967456,,,,,,0
17253,152056,3200 W / 6880 S (NB),6871 S 3200 W & Rachelle Dr,40.626271,-111.967278,,,,,,0
17254,152057,3200 W / Gemstone Dr (NB),6735 S 3200 W & Gemstone Dr,40.628801,-111.967266,,,,,,1
17255,152208,3200 W / 6610 S (NB),6608 S 3200 W & 6880 S,40.631129,-111.967278,,,,,,0
17256,152058,3200 W / Ivory Way (NB),6505 S 3200 W & Ivory Wy,40.633343,-111.967268,,,,,,0
17257,152059,3200 W / Kingsbrook Ave (NB),6385 S 3200 W & 6400 S,40.635261,-111.967267,,,,,,0
17259,127250,Foothill Dr / Laurelhurst Dr (SB),1810 S Foothill Dr & Downington Ave,40.730817,-111.818371,,,,,,0
17270,135193,4100 S / Bonniewood Dr (WB),3330 W 4100 S & 3320 W,40.682239,-111.970691,,,,,,0
17271,135194,4100 S / Hopi Dr (WB),3484 W 4100 S & Hopi Dr,40.682244,-111.974274,,,,,,0
17276,134036,3500 S / 6000 W (EB),5965 W 3500 S & 6000 W,40.696462,-112.033233,,,,,,1
17280,134183,5600 W / 3737 S (SB),3722 S 5600 W,40.691167,-112.024946,,,,,,0
17284,134040,3500 S / 5600 W (WB),5616 W 3500 S & 5600 W,40.696637,-112.025773,,,,,,1
17290,134065,4100 S / 4800 W (EB),4777 W 4100 S & 4800 W,40.681963,-112.005054,,,,,,1
17291,151020,Copper City Dr / Borax Ave (NB),5825 S Copper City Dr & Borax Ave,40.645414,-112.033198,,,,,,1
17293,151022,Copper City Dr / Plumbago Ave (NB),5621 S Copper City Dr & Plumbago Ave,40.648943,-112.031362,,,,,,0
17295,151024,Copper City Dr / Black Mica (NB),5461 S Copper City Dr & Black Mica Ave,40.651932,-112.031411,,,,,,0
17297,151026,5400 S / Rocky Ridge Rd (EB),5725 W 5400 S & Le Chateau Way,40.652958,-112.027819,,,,,,1
17298,153217,Redwood Rd / 7100 S (NB),7121 S Redwood Rd & 7000 S,40.62202,-111.938622,,,,,,0
17299,153126,Redwood Rd / 6900 S (NB),6877 S Redwood Rd & Bora Bora Dr,40.626307,-111.938632,,,,,,1
17301,153129,Redwood Rd / Allegheny Dr (NB),6425 S Redwood Rd & Allegheny Dr,40.634331,-111.938653,,,,,,1
17302,153130,Redwood Rd / 6200 S (NB),6211 S Redwood Rd & 6200 S,40.638332,-111.938652,,,,,,1
17306,170007,13400 S / Market Center Dr (WB),3697 W 13400 S & Market Center Dr,40.507947,-111.97839,,,,,,0
17307,170012,3600 W / 13175 S (NB),13175 S 3600 W & 13175 S,40.511772,-111.976687,,,,,,0
17308,170008,13400 S / 4050 W (EB),4125 W 13400 S & 4050 W,40.507704,-111.989045,,,,,,0
17309,170009,13400 S / Market Center Dr (EB),3837 W 13400 S & Market Center Dr,40.507701,-111.981001,,,,,,0
17310,170013,3600 W / Canyonlands Dr (NB),13000 S 3600 W & Canyonlands Dr,40.514761,-111.976683,,,,,,0
17330,170014,3600 W / 12805 S (NB),12806 S 3600 W & 12805 S,40.518387,-111.976574,,,,,,0
17331,170002,3600 W / 12805 S (SB),12812 S 3600 W & 12805 S,40.51827,-111.976847,,,,,,0
17332,170015,3600 W / 12600 S (SB),12644 S 3600 W & 12600 S,40.521503,-111.976863,,,,,,0
17333,170003,3600 W / Canyonlands Dr (SB),12992 S 3600 W & Canyonlands Dr,40.514934,-111.976895,,,,,,0
17334,170004,3600 W / 13175 S (SB),13154 S 3600 W & 13175 S,40.512337,-111.976951,,,,,,0
17342,170023,9000 S / 3900 W (EB),3913 W 9000 S & 3900 W,40.587748,-111.984539,,,,,,0
17343,170024,9000 S / Elmhearst Dr (EB),3805 W 9000 S & 3900 W,40.587731,-111.981718,,,,,,0
